{'tip': '小贴士：“雨点横飞”：“雨”字中的点“丶”和横“一”飞走，剩“巾”，“先慢行”：“慢”字的前面行离（先为前），剩“曼”，合为“幔”。', 'mystery': '谜面：雨点横飞先慢行 （打一字）', 'answer': '谜底：幔'}
{'tip': '', 'mystery': '谜面：夜游御苑尽高兴 （字一）', 'answer': '谜底：巷'}
{'tip': '', 'mystery': '谜面：入关人人争插队 （东汉名人）', 'answer': '谜底：郑众'}
{'tip': '', 'mystery': '谜面：“一骑红尘妃子笑” （4字常用语）', 'answer': '谜底：实在高兴'}
{'tip': '', 'mystery': '谜面：老八翻筋斗出丑 （2字常用语）', 'answer': '谜底：别扭'}
{'tip': '', 'mystery': '谜面：着眼抓工作，今后用功点 （2字常用语）', 'answer': '谜底：差劲'}
{'tip': '', 'mystery': '谜面：吟诗又出对，人人心情舒 （礼貌用语）', 'answer': '谜底：请坐'}
{'tip': '', 'mystery': '谜面：出门一别汪汪泪，泪痕掩挂去鸡西 （家纺品牌）', 'answer': '谜底：鸿润'}
{'tip': '', 'mystery': '谜面：此官肆行终受审，开审个个大赞许 （供水名词）', 'answer': '谜底：套管'}
{'tip': '', 'mystery': '谜面：至高无上的总理 （13笔字）', 'answer': '谜底：意'}
{'tip': '', 'mystery': '谜面：画画真拿手 （通假字）', 'answer': '谜底：绘通会'}
{'tip': '', 'mystery': '谜面：三更到村前，迈步到江边 （唐诗人）', 'answer': '谜底：李涉'}
{'tip': '', 'mystery': '谜面：很害怕碰到前妻 （抗日事件，卷帘）', 'answer': '谜底：太原会战'}
{'tip': '', 'mystery': '谜面：逐个计划看瀑布 （纪念日一）', 'answer': '谜底：九一八'}
{'tip': '', 'mystery': '谜面：灯谜初学者 （谜会用语，双钩）', 'answer': '谜底：会猜开始'}
{'tip': '', 'mystery': '谜面：豪宅夜景君最爱 （五字礼貌用语）', 'answer': '谜底：大家晚上好'}
{'tip': '', 'mystery': '谜面：布阵小河边，一击终取胜 （谜社人名）', 'answer': '谜底：陈泽'}
{'tip': '', 'mystery': '谜面：“落花时节又逢君” （三字礼貌用语）', 'answer': '谜底：谢谢你'}
{'tip': '', 'mystery': '谜面：陈情尽孝初抗旨，连夜呈文相言明 （礼貌用语）', 'answer': '谜底：请多指教'}
{'tip': '', 'mystery': '谜面：欲别有愁又非愁，依旧闲花落沾衣 （三字称呼）', 'answer': '谜底：朋友们'}
{'tip': '', 'mystery': '谜面：刘隆登基即改元 （青年作家）', 'answer': '谜底：王延平'}
{'tip': '', 'mystery': '谜面：帝都无战事 （青年作家）', 'answer': '谜底：王延平'}
{'tip': '', 'mystery': '谜面：望筵早开首先干 （青年作家）', 'answer': '谜底：王延平'}
{'tip': '', 'mystery': '谜面：洗砚池边寻不见 （古人一）', 'answer': '谜底：也先'}
{'tip': '', 'mystery': '谜面：“太阳初出光赫赫” （辛亥革命人物.白头格）', 'answer': '谜底：仇亮'}
{'tip': '', 'mystery': '谜面：光明世界 （辛亥革命人物.白头格）', 'answer': '谜底：仇亮'}
{'tip': '', 'mystery': '谜面：转顾亭前清风里，旭日腾空雁阵斜 （辛亥革命人物）', 'answer': '谜底：仇亮'}
{'tip': '', 'mystery': '谜面：“操深恨之” （辛亥革命人物）', 'answer': '谜底：仇亮'}
{'tip': '', 'mystery': '谜面：“吾已料定都督不能容我，必来加害” （辛亥革命人物）', 'answer': '谜底：仇亮'}
{'tip': '', 'mystery': '谜面：“他却三番五次加害于孔明” （辛亥革命人物）', 'answer': '谜底：仇亮'}
{'tip': '', 'mystery': '谜面：九转佛前会，几度拔毫毛 （辛亥革命人物）', 'answer': '谜底：仇亮'}
{'tip': '', 'mystery': '谜面：旭日腾空亭下别，凡心了断隐仙山 （辛亥革命人物）', 'answer': '谜底：仇亮'}
{'tip': '', 'mystery': '谜面：首都奇景秀集，云端雁阵双行 （4字新视目）', 'answer': '谜底：奢香夫人'}
{'tip': '', 'mystery': '谜面：“嫩寒初透” （6笔字）', 'answer': '谜底：安'}
{'tip': '', 'mystery': '谜面：“香汗初融” （历法用语）', 'answer': '谜底：日干'}
{'tip': '', 'mystery': '谜面：网坛“大胖”夺冠多 （贵州谜友）', 'answer': '谜底：彭金富'}
{'tip': '', 'mystery': '谜面：“初月挂前星” （5笔字）', 'answer': '谜底：白'}
{'tip': '', 'mystery': '谜面：莫将怨恨藏 （辛亥革命人物.白头格）', 'answer': '谜底：仇亮'}
{'tip': '', 'mystery': '谜面：玉宇澄清万里埃 （辛亥革命人物.白头格）', 'answer': '谜底：仇亮'}
{'tip': '', 'mystery': '谜面：万岁长安 （青年作家）', 'answer': '谜底：王延平'}
{'tip': '', 'mystery': '谜面：芝麻开花 （2011新词）', 'answer': '谜底：萌节'}
{'tip': '', 'mystery': '谜面：春笋破土 （2011新词）', 'answer': '谜底：萌节'}
{'tip': '', 'mystery': '谜面：“绿竿初长笋” （2011新词）', 'answer': '谜底：萌节'}
{'tip': '', 'mystery': '谜面：“竹笋初生牛犊角” （2011新词）', 'answer': '谜底：萌节'}
{'tip': '', 'mystery': '谜面：草率毁盟后，营前命合休 （2011新词）', 'answer': '谜底：萌节'}
{'tip': '', 'mystery': '谜面：蓝天悬日月，柳后莺低翔 （2011新词）', 'answer': '谜底：萌节'}
{'tip': '', 'mystery': '谜面：初晴莺归柳后，鸣鹃飞聚花前 （2011新词）', 'answer': '谜底：萌节'}
{'tip': '', 'mystery': '谜面：“有笋初出土” （2011新词）', 'answer': '谜底：萌节'}
{'tip': '', 'mystery': '谜面：“新笋初抽四五茎” （2011新词）', 'answer': '谜底：萌节'}
{'tip': '', 'mystery': '谜面：月下莺莺先叩别 （2011新词）', 'answer': '谜底：萌节'}
{'tip': '', 'mystery': '谜面：耶稣真棒，宁死不屈 （热门节日）', 'answer': '谜底：神棍节'}
{'tip': '', 'mystery': '谜面：“二郎丢了棒” （热门节日）', 'answer': '谜底：神棍节'}
{'tip': '', 'mystery': '谜面：申明棋社先建立，后却草率要比拼 （热门节日）', 'answer': '谜底：神棍节'}
{'tip': '', 'mystery': '谜面：晋祠前后游，新叶栉比开 （热门节日）', 'answer': '谜底：神棍节'}
{'tip': '', 'mystery': '谜面：杏花祠前新叶展，柳边还见 （热门节日）', 'answer': '谜底：神棍节'}
{'tip': '', 'mystery': '谜面：“君资性绝特” （贵州谜友）', 'answer': '谜底：谭智慧'}
{'tip': '', 'mystery': '谜面：且和王婆送姐归 （贵州谜友）', 'answer': '谜底：程波'}
{'tip': '', 'mystery': '谜面：“厚赐，拜为护军中尉，尽护诸将” （青年作家）', 'answer': '谜底：王延平'}
{'tip': '', 'mystery': '谜面：黑水乡 （新闻热点地名）', 'answer': '谜底：乌坎村'}
{'tip': '', 'mystery': '谜面：淡墨染水乡 （新闻热点地名）', 'answer': '谜底：乌坎村'}
{'tip': '', 'mystery': '谜面：淡淡夜色笼水乡 （新闻热点地名）', 'answer': '谜底：乌坎村'}
{'tip': '', 'mystery': '谜面：筑坞终欲夺先机 （新闻热点地名）', 'answer': '谜底：乌坎村'}
{'tip': '', 'mystery': '谜面：邬先生堆欢难舍，柳先生空守前盟 （新闻热点地名）', 'answer': '谜底：乌坎村'}
{'tip': '', 'mystery': '谜面：别坞欲出谷，远树又迷离 （新闻热点地名）', 'answer': '谜底：乌坎村'}
{'tip': '', 'mystery': '谜面：白头征马定西域，半生欢荣付东流 （新闻热点地名）', 'answer': '谜底：乌坎村'}
{'tip': '', 'mystery': '谜面：“万古长如夜” （2字网络词）', 'answer': '谜底：脱光'}
{'tip': '', 'mystery': '谜面：“老孙于今是没棒弄了” （热门节日）', 'answer': '谜底：神棍节'}
{'tip': '', 'mystery': '谜面：“把金箍棒收做一条，套将去了” （热门节日）', 'answer': '谜底：神棍节'}
{'tip': '', 'mystery': '谜面：肯定是个行家 （三字商品，卷）', 'answer': '谜底：手拿包'}
{'tip': '', 'mystery': '谜面：一辈子远离嫁人 （四字猜谜提示语）', 'answer': '谜底：有生僻字'}
{'tip': '', 'mystery': '谜面：平庸者擢升中间人 （五字对某种医疗手段恐惧语）', 'answer': '谜底：不能提拔牙'}
{'tip': '', 'mystery': '谜面：上海人说梁山伯 （贬称谓冠量）', 'answer': '谜底：两三八'}
{'tip': '', 'mystery': '谜面：他们拒收“十三点” （四常）', 'answer': '谜底：不二人选'}
{'tip': '', 'mystery': '谜面：要和之牌，没人打过 （《红娘》选段）', 'answer': '谜底：叫张生'}
{'tip': '', 'mystery': '谜面：都等着和牌呢，娘希匹！ （五字女孩与男友分手原因）', 'answer': '谜底：全听他妈的'}
{'tip': '', 'mystery': '谜面：两个“洋经理”核对数据 （教育单位简称二，2+2）', 'answer': '谜底：二外，商校'}
{'tip': '', 'mystery': '谜面：“次第前村行雨了” （三字经历）', 'answer': '谜底：下过乡【面出辛弃疾浣溪沙】'}
{'tip': '', 'mystery': '谜面：当面讥讽无能者 （三字疯狂购物行为）', 'answer': '谜底：抢白菜'}
{'tip': '', 'mystery': '谜面：服从指挥来拉货 （三字欣赏音乐行为）', 'answer': '谜底：听《命运》'}
{'tip': '', 'mystery': '谜面：揭底之后才明白 （三口）', 'answer': '谜底：开始了'}
{'tip': '', 'mystery': '谜面：伟哉！铮铮硬汉也！ （交通用语二，2+2）', 'answer': '谜底：高铁，打的'}
{'tip': '', 'mystery': '谜面：制造不安定的惯犯 （四字人体动作，卷）', 'answer': '谜底：手老乱动'}
{'tip': '', 'mystery': '谜面：要动脑筋，制止唠叨 （六字电视台计划）', 'answer': '谜底：想办法治频道'}
{'tip': '', 'mystery': '谜面：网聊不要忆往事 （三字收藏品，卷帘格）', 'answer': '谜底：旧怀表'}
{'tip': '', 'mystery': '谜面：谈谈步入社会的规律 （四字常言首字六笔）', 'answer': '谜底：讲出道理'}
{'tip': '', 'mystery': '谜面：当前无知而又狂妄的人接踵而至 （7字姑娘开心事）', 'answer': '谜底：今夜郎自大连来'}
{'tip': '', 'mystery': '谜面：“大难临头各自飞” （10字俗语半句）', 'answer': '谜底：是祸躲不过'}
{'tip': '', 'mystery': '谜面：北京还是那个北京，他和她却已成陌路 （七字计划生育用语）', 'answer': '谜底：生男生女都一样'}
{'tip': '', 'mystery': '谜面：君资性绝特 （明代将领）', 'answer': '谜底：王聪'}
{'tip': '', 'mystery': '谜面：君资性绝特 （亚运冠军）', 'answer': '谜底：王颖'}
{'tip': '', 'mystery': '谜面：“手莫伸，伸手必被捉” （贵州方言）', 'answer': '谜底：拿抓'}
{'tip': '', 'mystery': '谜面：夜雨乡庄 （新闻热点地名）', 'answer': '谜底：乌坎村'}
{'tip': '', 'mystery': '谜面：枝头疏鸟眼，破寺作晚炊 （新闻热点地名）', 'answer': '谜底：乌坎村'}
{'tip': '', 'mystery': '谜面：少女妊娠也放她 （纪年）', 'answer': '谜底：壬辰'}
{'tip': '', 'mystery': '谜面：吉利早晨月光明 （纪年）', 'answer': '谜底：壬辰'}
{'tip': '', 'mystery': '谜面：成千上万震后调 （纪年）', 'answer': '谜底：壬辰'}
{'tip': '', 'mystery': '谜面：任责负债，老农曲折 （纪年）', 'answer': '谜底：壬辰'}
{'tip': '', 'mystery': '谜面：年前齐转干，捐赈逐月损 （纪年）', 'answer': '谜底：壬辰'}
{'tip': '', 'mystery': '谜面：傻子才用群猜抢铃规则呢 （体育战术）', 'answer': '谜底：二打一'}
{'tip': '', 'mystery': '谜面：集体腐败，殊不可解！ （四字本谜会评论语）', 'answer': '谜底：全都烂谜'}
{'tip': '', 'mystery': '谜面：岸边毛狗刚灭绝 （成语，粉颈）', 'answer': '谜底：江郎才尽【注：毛狗系狼别名】'}
{'tip': '', 'mystery': '谜面：故意夸大成绩的估计很多 （四字地理名词）', 'answer': '谜底：海拔高度'}
{'tip': '', 'mystery': '谜面：衣着有乃母气派 （三字建筑学名词）', 'answer': '谜底：穿堂风'}
{'tip': '', 'mystery': '谜面：喜欢玩耍，笑声不断 （四常）', 'answer': '谜底：好戏连台'}
{'tip': '', 'mystery': '谜面：社论说要网开一面 （四字戏谑欢迎语）', 'answer': '谜底：报上三围'}
{'tip': '', 'mystery': '谜面：拍电码记录笺，接电码记录笺 （三字相连工作二）', 'answer': '谜底：发报纸，收报纸'}
{'tip': '', 'mystery': '谜面：含碳化合物知识已掌握，不含碳化合物知识也已掌握 （四口二）', 'answer': '谜底：有机会了，无机会了【注：少数含碳化合物，如CO，属于无机物，】'}
{'tip': '', 'mystery': '谜面：事情原委细讨论 （三字经历）', 'answer': '谜底：经过商'}
{'tip': '', 'mystery': '谜面：正把低级的立为典型 （四字约会语）', 'answer': '谜底：在树下等'}
{'tip': '', 'mystery': '谜面：俺没正经爱裸身 （四字倔强语）', 'answer': '谜底：我偏不服'}
{'tip': '', 'mystery': '谜面：感情这东西，我瞧的太多了，就是个屁！ （四字喜好）', 'answer': '谜底：爱看足球'}
{'tip': '', 'mystery': '谜面：“客至任醺醉” （四字尺寸描述语）', 'answer': '谜底：一人来高【面出《畏途》宋姜特立】'}
{'tip': '', 'mystery': '谜面：领头的几位全饮红酒 （五字城市口号）', 'answer': '谜底：为首都喝彩'}
{'tip': '', 'mystery': '谜面：到力帆俱乐部三十周年时再说 （反探骊）', 'answer': '谜底：重足而立成语'}
{'tip': '', 'mystery': '谜面：断骨增高术 （四字人体特征，尾字13笔）', 'answer': '谜底：修长的腿'}
{'tip': '', 'mystery': '谜面：“是搬到峰底的，领导” （四字军事行动）', 'answer': '谜底：拿下山头'}
{'tip': '', 'mystery': '谜面：干支定九五，易理演水龙 （纪年）', 'answer': '谜底：壬辰'}
{'tip': '', 'mystery': '谜面：“澄江一道月分明” （股市用语）', 'answer': '谜底：清盘'}
{'tip': '', 'mystery': '谜面：“松柏抱常心” （植物名）', 'answer': '谜底：白杏'}
{'tip': '', 'mystery': '谜面：“斩之长乐钟室” （2字邮政名词）', 'answer': '谜底：死信'}
{'tip': '', 'mystery': '谜面：“宫前杨柳寺前花” （唐诗人并称）', 'answer': '谜底：宋杜'}
{'tip': '', 'mystery': '谜面：“到死不得归” （《滕王阁序》一句）', 'answer': '谜底：尽是他乡之客'}
{'tip': '', 'mystery': '谜面：“见香飘百和” （9笔字）', 'answer': '谜底：砚'}
{'tip': '', 'mystery': '谜面：“从来女色多亡国” （五唐一句）', 'answer': '谜底：绝代有佳人'}
{'tip': '', 'mystery': '谜面：“坠叶满前程” （6笔字）', 'answer': '谜底：舌'}
{'tip': '', 'mystery': '谜面：“雨馀芳草绿葱茏” （佛教用语）', 'answer': '谜底：点化苍生'}
{'tip': '', 'mystery': '谜面：任免前后辱不受 （纪年）', 'answer': '谜底：壬辰'}
{'tip': '', 'mystery': '谜面：先生不辱下士 （纪年）', 'answer': '谜底：壬辰'}
{'tip': '', 'mystery': '谜面：转干高升后震动 （纪年）', 'answer': '谜底：壬辰'}
{'tip': '', 'mystery': '谜面：将士初征晨日出 （纪年）', 'answer': '谜底：壬辰'}
{'tip': '', 'mystery': '谜面：白首为士终不辱 （纪年）', 'answer': '谜底：壬辰'}
{'tip': '', 'mystery': '谜面：“旧交心更新” （9笔字）', 'answer': '谜底：思'}
{'tip': '', 'mystery': '谜面：“相看共垂泪” （医学词语二，2+2）', 'answer': '谜底：对眼，点滴'}
{'tip': '', 'mystery': '谜面：“雁阵平拖塞北云” （影视圈艺名）', 'answer': '谜底：天一'}
{'tip': '', 'mystery': '谜面：“不带半根草去” （2字娱乐圈用语）', 'answer': '谜底：走光'}
{'tip': '', 'mystery': '谜面：“分明天下人知” （历法用语）', 'answer': '谜底：一月一日'}
{'tip': '', 'mystery': '谜面：“挥剑决浮云” （2字象棋用语）', 'answer': '谜底：杀马'}
{'tip': '', 'mystery': '谜面：“渡头烟火起” （9笔字）', 'answer': '谜底：洇'}
{'tip': '', 'mystery': '谜面：“人前不敢分明语” （4字军事词语）', 'answer': '谜底：秘密地道'}
{'tip': '', 'mystery': '谜面：“乱愁依旧” （2字唐诗目）', 'answer': '谜底：秋思'}
{'tip': '', 'mystery': '谜面：“怨憎未相复” （宋词一句。双钩）', 'answer': '谜底：不应有恨'}
{'tip': '', 'mystery': '谜面：“梅心香动” （植物学名词）', 'answer': '谜底：母株'}
{'tip': '', 'mystery': '谜面：“征战几人归” （经济名词）', 'answer': '谜底：盘活存量'}
{'tip': '', 'mystery': '谜面：“日与月相连” （8笔字）', 'answer': '谜底：明'}
{'tip': '', 'mystery': '谜面：“子婴灞上降汉王” （红人二）', 'answer': '谜底：秦邦业，终了'}
{'tip': '', 'mystery': '谜面：“松柏著土” （古龙小说人名）', 'answer': '谜底：杜白'}
{'tip': '', 'mystery': '谜面：“子欲养而亲不待” （餐饮市招）', 'answer': '谜底：供应早点'}
{'tip': '', 'mystery': '谜面：“白日隐天末” （少笔字）', 'answer': '谜底：夭'}
{'tip': '', 'mystery': '谜面：“觉来双泪垂” （2字贵州方言）', 'answer': '谜底：醒水'}
{'tip': '', 'mystery': '谜面：“日月光阴” （6笔字）', 'answer': '谜底：阳'}
{'tip': '', 'mystery': '谜面：“质本洁来还洁去” （清代起义军首领）', 'answer': '谜底：林清'}
{'tip': '', 'mystery': '谜面：“松柏有后艰” （2字中药别名）', 'answer': '谜底：白根'}
{'tip': '', 'mystery': '谜面：“一山出地万山卑” （金庸小说人物）', 'answer': '谜底：岳不群'}
{'tip': '', 'mystery': '谜面：“晚云如织” （8笔字）', 'answer': '谜底：始'}
{'tip': '', 'mystery': '谜面：一叶扁舟纵，湖中层云消。 （两字词语）', 'answer': '谜底：迁居'}
{'tip': '', 'mystery': '谜面：春满枝头一片红 （08奥运冠军）', 'answer': '谜底：林丹'}
{'tip': '', 'mystery': '谜面：休得叛变 （金融术语一）', 'answer': '谜底：降息'}
{'tip': '', 'mystery': '谜面：分手变脸，相逢成灾 （李煜词一句）', 'answer': '谜底：别时容易见时难'}
{'tip': '', 'mystery': '谜面：别后只缘前情在，芳心少刻泪眼遮 （影目）', 'answer': '谜底：惊沙'}
{'tip': '', 'mystery': '谜面：古调错落惹相思 （中药）', 'answer': '谜底：艾叶'}
{'tip': '', 'mystery': '谜面：雪飘后，错将芳心来相许；二十载，独伴星星空对月 （影视演员）', 'answer': '谜底：蒋雯丽'}
{'tip': '', 'mystery': '谜面：独居日日牵挂念，真心遭遇变心人 （红楼梦人物一）', 'answer': '谜底：惜春'}
{'tip': '', 'mystery': '谜面：江门改革有一套 （10笔字一）', 'answer': '谜底：润'}
{'tip': '', 'mystery': '谜面：梅花谢后朋始归 （《红楼梦》人物一）', 'answer': '谜底：麝月'}
{'tip': '', 'mystery': '谜面：空中云飘动，驿畔添相思 （影视演员一）', 'answer': '谜底：马苏'}
{'tip': '', 'mystery': '谜面：日日牵挂念，一杯了相思 （《三国演义》人物一）', 'answer': '谜底：曹丕'}
{'tip': '', 'mystery': '谜面：宫中美人一破颜 （现代作家一）', 'answer': '谜底：鲁彦'}
{'tip': '', 'mystery': '谜面：“人散市声收” （2字军事用语）', 'answer': '谜底：集结'}
{'tip': '', 'mystery': '谜面：月缺月圆，挂念日长 （影视演员一）', 'answer': '谜底：张萌'}
{'tip': '', 'mystery': '谜面：夜半香飘散还聚 （唐诗人）', 'answer': '谜底：李白'}
{'tip': '', 'mystery': '谜面：做人一定不要自负 （8笔字）', 'answer': '谜底：佰'}
{'tip': '', 'mystery': '谜面：“飞絮纷纷弄晚晴” （4字礼貌用语）', 'answer': '谜底：谢谢赏光'}
{'tip': '', 'mystery': '谜面：“众宾欢也” （5字网络评论语，第3字少笔）', 'answer': '谜底：博客无人气'}
{'tip': '', 'mystery': '谜面：“迎风并散香” （植物名）', 'answer': '谜底：白枫'}
{'tip': '', 'mystery': '谜面：“木兰不用尚书郎” （六才一句）', 'answer': '谜底：将言辞说上'}
{'tip': '', 'mystery': '谜面：省下了一点点心 （8笔字）', 'answer': '谜底：京'}
{'tip': '', 'mystery': '谜面：“先生游白云” （8笔字）', 'answer': '谜底：昙'}
{'tip': '', 'mystery': '谜面：一到乡下杏芬芳 （9笔字）', 'answer': '谜底：香'}
{'tip': '', 'mystery': '谜面：错入空山意不祥 （少笔字）', 'answer': '谜底：凶'}
{'tip': '', 'mystery': '谜面：一对蜻蜓总在前 （《三国演义》人物一）', 'answer': '谜底：王平'}
{'tip': '', 'mystery': '谜面：“天涯地角有穷时” （词牌名一）', 'answer': '谜底：长相思'}
{'tip': '', 'mystery': '谜面：空山倒映月共与 （12笔字）', 'answer': '谜底：腆'}
{'tip': '', 'mystery': '谜面：先生提前到南京 （7笔字）', 'answer': '谜底：抄'}
{'tip': '', 'mystery': '谜面：汁 （4字吴文英词一句）', 'answer': '谜底：十载西湖'}
{'tip': '', 'mystery': '谜面：只有新月挂枝头 （10笔字）', 'answer': '谜底：积'}
{'tip': '', 'mystery': '谜面：东施扮西施 （8笔字）', 'answer': '谜底：拖'}
{'tip': '', 'mystery': '谜面：花蕾如玉心中爱 （亚运冠军）', 'answer': '谜底：雷莹'}
{'tip': '', 'mystery': '谜面：云端月隐星独悬 （少笔字）', 'answer': '谜底：丹'}
{'tip': '', 'mystery': '谜面：清明前后报到 （8笔字）', 'answer': '谜底：服'}
{'tip': '', 'mystery': '谜面：上前独白排第一 （9笔字）', 'answer': '谜底：首'}
{'tip': '', 'mystery': '谜面：此处杏开月正浓 （中药一）', 'answer': '谜底：柴胡'}
{'tip': '', 'mystery': '谜面：乡下杏花枝正开 （海外华人文学家）', 'answer': '谜底：和权'}
{'tip': '', 'mystery': '谜面：村前村后，春景宜人 （中国作曲家）', 'answer': '谜底：付林'}
{'tip': '', 'mystery': '谜面：离休居村间 （中国作曲家）', 'answer': '谜底：付林'}
{'tip': '', 'mystery': '谜面：芳心错许变呆样 （中国作曲家）', 'answer': '谜底：文杏'}
{'tip': '', 'mystery': '谜面：二人抵南京 （中国作曲家）', 'answer': '谜底：小夫'}
{'tip': '', 'mystery': '谜面：春到友开工 （党史人物一）', 'answer': '谜底：左权'}
{'tip': '', 'mystery': '谜面：从头开始，小心鉴定 （少笔字）', 'answer': '谜底：以'}
{'tip': '', 'mystery': '谜面：昔日人真心，走后情挂牵 （红楼梦人物一）', 'answer': '谜底：惜春'}
{'tip': '', 'mystery': '谜面：别后相思添白首 （7笔字）', 'answer': '谜底：利'}
{'tip': '', 'mystery': '谜面：宫中美人单相思 （多笔字）', 'answer': '谜底：橹'}
{'tip': '', 'mystery': '谜面：《宫心计》 （2字数学名词一）', 'answer': '谜底：口算'}
{'tip': '', 'mystery': '谜面：快乐之秋 （霹雳舞明星）', 'answer': '谜底：陶金'}
{'tip': '', 'mystery': '谜面：林间新月半夜影 （霹雳舞明星）', 'answer': '谜底：李季'}
{'tip': '', 'mystery': '谜面：站着说话 （日化产品品牌一）', 'answer': '谜底：立白'}
{'tip': '', 'mystery': '谜面：《圆圆曲》 （饮料一）', 'answer': '谜底：陈酒'}
{'tip': '', 'mystery': '谜面：“只在苦心中” （7笔字）', 'answer': '谜底：呆'}
{'tip': '', 'mystery': '谜面：欲穷千里目，更上一层楼 （《三国演义》人物二）', 'answer': '谜底：高升，张辽'}
{'tip': '', 'mystery': '谜面：夜来梦中凉初透 （泊人一）', 'answer': '谜底：林冲'}
{'tip': '', 'mystery': '谜面：“白也诗无敌” （亚运冠军）', 'answer': '谜底：李章丽'}
{'tip': '', 'mystery': '谜面：只有上前去帮口 （《三国演义》人物一）', 'answer': '谜底：吕布'}
{'tip': '', 'mystery': '谜面：开元寺前会了两人 （《三国演义》人物一）', 'answer': '谜底：王允'}
{'tip': '', 'mystery': '谜面：《春秋左传》 （12笔字）', 'answer': '谜底：傈'}
{'tip': '', 'mystery': '谜面：开元寺前相逢 （《红楼梦》人物一）', 'answer': '谜底：丰儿'}
{'tip': '', 'mystery': '谜面：《松柏高立图》 （中药）', 'answer': '谜底：白术'}
{'tip': '', 'mystery': '谜面：塞北香飘散还聚 （《三国演义》人物）', 'answer': '谜底：宋白'}
{'tip': '', 'mystery': '谜面：元首正在气头上 （水浒人物）', 'answer': '谜底：牛二'}
{'tip': '', 'mystery': '谜面：一见爱上了，夜半起相思 （《三国演义》人物）', 'answer': '谜底：李孚'}
{'tip': '', 'mystery': '谜面：前面站着要小心 （《三国演义》人物）', 'answer': '谜底：丁立'}
{'tip': '', 'mystery': '谜面：月中正要开始整合 （古龙《绝代双娇》人物一）', 'answer': '谜底：云姑'}
{'tip': '', 'mystery': '谜面：独在异乡为工人 （西瓜品种）', 'answer': '谜底：红大'}
{'tip': '', 'mystery': '谜面：“直是少人行” （4字俗语）', 'answer': '谜底：多走弯路'}
{'tip': '', 'mystery': '谜面：几度相思愁绪落 （台湾电影）', 'answer': '谜底：心机'}
{'tip': '', 'mystery': '谜面：元旦前后好出游 （2字台湾电影二）', 'answer': '谜底：一一、女子'}
{'tip': '', 'mystery': '谜面：冬至异乡听钟声 （8笔字）', 'answer': '谜底：终'}
{'tip': '', 'mystery': '谜面：心意未改变 （柔道术语一）', 'answer': '谜底：一本'}
{'tip': '', 'mystery': '谜面：分开二载添相思 （柔道术语一）', 'answer': '谜底：一本'}
{'tip': '', 'mystery': '谜面：美人芳心错相许 （鱼名）', 'answer': '谜底：文鱼'}
{'tip': '', 'mystery': '谜面：匠心独运，空中下载 （称谓一）', 'answer': '谜底：工兵'}
{'tip': '', 'mystery': '谜面：丫头直到园中游 （红楼梦人物一）', 'answer': '谜底：平儿'}
{'tip': '', 'mystery': '谜面：前情留不住，谁言无相思 （广东地名）', 'answer': '谜底：怀集'}
{'tip': '', 'mystery': '谜面：“相思无因见” （9笔字）', 'answer': '谜底：茵'}
{'tip': '', 'mystery': '谜面：言而无信误一生 （6笔字）', 'answer': '谜底：件'}
{'tip': '', 'mystery': '谜面：“拾得折剑头” （10笔字）', 'answer': '谜底：捡'}
{'tip': '', 'mystery': '谜面：立功后，咱开心 （金融术语）', 'answer': '谜底：加息'}
{'tip': '', 'mystery': '谜面：“午窗无一事” （字）', 'answer': '谜底：舌'}
{'tip': '', 'mystery': '谜面：一杯未尽情先传 （7笔字）', 'answer': '谜底：怀'}
{'tip': '', 'mystery': '谜面：头晕影现前后乱 （广东地名）', 'answer': '谜底：电白'}
{'tip': '', 'mystery': '谜面：夫人别儿到江西 （7笔字）', 'answer': '谜底：沅'}
{'tip': '', 'mystery': '谜面：湖东别后独处，重逢含羞相聚 （影视演员）', 'answer': '谜底：董洁'}
{'tip': '', 'mystery': '谜面：双方重阳日合影 （历届亚洲小姐竞选冠军）', 'answer': '谜底：吕晶晶'}
{'tip': '', 'mystery': '谜面：春临草叶变，日照香花开 （中药二）', 'answer': '谜底：苦木、白果'}
{'tip': '', 'mystery': '谜面：又见天上新月悬 （少笔字）', 'answer': '谜底：友'}
{'tip': '', 'mystery': '谜面：相见没一日，又要上前方 （7笔字）', 'answer': '谜底：杈'}
{'tip': '', 'mystery': '谜面：屋前正见桔花开 （红楼梦人物）', 'answer': '谜底：木居士'}
{'tip': '', 'mystery': '谜面：篮子丢了一两个 （10笔字）', 'answer': '谜底：监'}
{'tip': '', 'mystery': '谜面：一朝离乱花前归 （《三国演义》人物）', 'answer': '谜底：胡华'}
{'tip': '', 'mystery': '谜面：先生前晚来，枕边诉相思 （中药）', 'answer': '谜底：木香'}
{'tip': '', 'mystery': '谜面：相思为遇那女子 （网球运动员）', 'answer': '谜底：李娜'}
{'tip': '', 'mystery': '谜面：离休方到东北玩 （中药）', 'answer': '谜底：杏仁'}
{'tip': '', 'mystery': '谜面：王子要求住前楼 （《三国演义》人物）', 'answer': '谜底：李球'}
{'tip': '', 'mystery': '谜面：川中高手如云 （6笔字）', 'answer': '谜底：丢'}
{'tip': '', 'mystery': '谜面：休得乱吐 （环保名词一）', 'answer': '谜底：保土'}
{'tip': '', 'mystery': '谜面：夜半心中起相思 （泊人一）', 'answer': '谜底：李忠'}
