{'tip': '小贴士：谜底要顿读作“书生，气十足”。“书生”别解为“对书本陌生”。', 'mystery': '谜面：课文背不出怒火满腹 （打五字口语）', 'answer': '谜底：书生气十足'}
{'tip': '', 'mystery': '谜面：一物不知请君卜 （打六字口语）', 'answer': '谜底：你算什么东西'}
{'tip': '', 'mystery': '谜面：万马千年战张角·下楼格 （打俗语三字）', 'answer': '谜底：一元化'}
{'tip': '', 'mystery': '谜面：一回生，两回熟。 （打三字俗语）', 'answer': '谜底：长见识'}
{'tip': '', 'mystery': '谜面：一棍打在脑门上 （打俗语四字）', 'answer': '谜底：硬着头皮'}
{'tip': '', 'mystery': '谜面：一炮炸开冰山口 （打俗语四字）', 'answer': '谜底：爆出冷门'}
{'tip': '', 'mystery': '谜面：一言以蔽之 （打俗语四字）', 'answer': '谜底：二话没说'}
{'tip': '', 'mystery': '谜面：一白遮百丑 （打俗语四字）', 'answer': '谜底：有利因素'}
{'tip': '', 'mystery': '谜面：一瞥而已 （打俗语三字）', 'answer': '谜底：不重视'}
{'tip': '', 'mystery': '谜面：一拳捶碎黄鹤楼 （打俗语四字）', 'answer': '谜底：有所突破'}
{'tip': '', 'mystery': '谜面：一时被尘封 （打俗语三字）', 'answer': '谜底：土包子'}
{'tip': '', 'mystery': '谜面：一路平安 （打一俗语三字）', 'answer': '谜底：行情好'}
{'tip': '', 'mystery': '谜面：一潜流沙去无影 （打一俗语五字）', 'answer': '谜底：眼不见为净'}
{'tip': '', 'mystery': '谜面：一日须倾三百杯 （打一俗语三字）', 'answer': '谜底：真能干'}
{'tip': '', 'mystery': '谜面：物价居高不下 （打一四字常言）', 'answer': '谜底：贵在坚持'}
{'tip': '', 'mystery': '谜面：希望之光 （打一俗语三字）', 'answer': '谜底：巴不得'}
{'tip': '', 'mystery': '谜面：下水试航 （打一俗语四字）', 'answer': '谜底：交流经验'}
{'tip': '', 'mystery': '谜面：刘备摔孩子 （打一俗语）', 'answer': '谜底：收买人心'}
{'tip': '', 'mystery': '谜面：一齐打老鼠 （打一俗语三字）', 'answer': '谜底：合拍子'}
{'tip': '', 'mystery': '谜面：一心向前走 （打一俗语四字）', 'answer': '谜底：思想进步'}
{'tip': '', 'mystery': '谜面：一日三餐无定时 （打一俗语三字）', 'answer': '谜底：吃不准'}
{'tip': '', 'mystery': '谜面：一言不发 （打一俗语三字）', 'answer': '谜底：无所谓'}
{'tip': '', 'mystery': '谜面：小径飘香 （打一俗语三字）', 'answer': '谜底：有味道'}
{'tip': '', 'mystery': '谜面：笑纳 （打一俗语四字）', 'answer': '谜底：乐于接受'}
{'tip': '', 'mystery': '谜面：心有千千结 （打一俗语三字）', 'answer': '谜底：想不开'}
{'tip': '', 'mystery': '谜面：混球 （打一俗语四字）', 'answer': '谜底：乱作一团'}
{'tip': '', 'mystery': '谜面：火海 （打一俗语三字）', 'answer': '谜底：暖洋洋'}
{'tip': '', 'mystery': '谜面：人不可存私心 （打一俗语四字）', 'answer': '谜底：公务在身'}
{'tip': '', 'mystery': '谜面：忍无可忍 （打俗语三字）', 'answer': '谜底：没能耐'}
{'tip': '', 'mystery': '谜面：举棋不定 （打三字俗语）', 'answer': '谜底：没着落'}
{'tip': '', 'mystery': '谜面：汉皇重色思倾国 （打一俗语五字）', 'answer': '谜底：主意想得美'}
{'tip': '', 'mystery': '谜面：合卺交杯花烛夜 （打一俗语三字）', 'answer': '谜底：对着干'}
{'tip': '', 'mystery': '谜面：一双子女 （打一四字俗语）', 'answer': '谜底：好离好散'}
{'tip': '', 'mystery': '谜面：一饮而尽 （打一俗语三字）', 'answer': '谜底：干着急'}
{'tip': '', 'mystery': '谜面：优良传统要保持 （打一俗语四字）', 'answer': '谜底：好不容易'}
{'tip': '', 'mystery': '谜面：关公打喷嚏 （打一歇后语）', 'answer': '谜底：自我吹嘘'}
{'tip': '', 'mystery': '谜面：买空卖空 （打一俗语三字）', 'answer': '谜底：没本事'}
{'tip': '', 'mystery': '谜面：一径入云斜 （打一俗语四字）', 'answer': '谜底：走上歪路'}
{'tip': '', 'mystery': '谜面：一脱全露遂走红 （打一俗语四字）', 'answer': '谜底：大光其火'}
{'tip': '', 'mystery': '谜面：五脏六腑 （打一俗语四字）', 'answer': '谜底：心中有数'}
{'tip': '', 'mystery': '谜面：喜欢猜谜 （打一六字俗语）', 'answer': '谜底：打心眼里高兴'}
{'tip': '', 'mystery': '谜面：纤夫泪 （打一俗语四字）', 'answer': '谜底：拉人下水'}
{'tip': '', 'mystery': '谜面：咸菜煎豆腐 （打一俗语）', 'answer': '谜底：有言（盐）在先'}
{'tip': '', 'mystery': '谜面：一对夫妻一个孩 （打一俗语三字）', 'answer': '谜底：两口子'}
{'tip': '', 'mystery': '谜面：一角 （打一俗语三字）', 'answer': '谜底：打光棍'}
{'tip': '', 'mystery': '谜面：一枝红杏出墙来 （打一俗语四字）', 'answer': '谜底：泄露春光'}
{'tip': '', 'mystery': '谜面：一纸寄之胜千镒 （打一俗语三字）', 'answer': '谜底：不轻信'}
{'tip': '', 'mystery': '谜面：厕所里睡觉 （打一俗语）', 'answer': '谜底：离死不远'}
{'tip': '', 'mystery': '谜面：衣着大众化 （打一俗语四字）', 'answer': '谜底：服从多数'}
{'tip': '', 'mystery': '谜面：一身兼二职 （打一俗语五字）', 'answer': '谜底：对事不对人'}
{'tip': '', 'mystery': '谜面：一时起风波 （打一俗语四字）', 'answer': '谜底：浪子回头'}
{'tip': '', 'mystery': '谜面：行船偏遇顶头风 （打一俗语三字）', 'answer': '谜底：老大难'}
{'tip': '', 'mystery': '谜面：凶拳对笑脸 （打一三字口语）', 'answer': '谜底：打哈哈'}
{'tip': '', 'mystery': '谜面：兄弟把盏未尽盅 （打一俗语五字）', 'answer': '谜底：手脚不干净'}
{'tip': '', 'mystery': '谜面：一身而二任也 （打一五字俗语）', 'answer': '谜底：对事不对人'}
{'tip': '', 'mystery': '谜面：一树梨花压海棠 （打一俗语六字）', 'answer': '谜底：上有老下有小'}
{'tip': '', 'mystery': '谜面：一语一辛酸 （打一俗语三字）', 'answer': '谜底：有味道'}
{'tip': '', 'mystery': '谜面：一曲吹散八千兵 （打一俗语四字）', 'answer': '谜底：良苦用心'}
{'tip': '', 'mystery': '谜面：一望如故人 （打一俗语三字）', 'answer': '谜底：见面熟'}
{'tip': '', 'mystery': '谜面：一夜吹得山岩裂 （打一俗语四字）', 'answer': '谜底：作风过硬'}
{'tip': '', 'mystery': '谜面：瞎子吃混沌 （打一谚语）', 'answer': '谜底：心中有数'}
{'tip': '', 'mystery': '谜面：唐僧的书 （打一歇后语）', 'answer': '谜底：一本正经'}
{'tip': '', 'mystery': '谜面：一样悲欢逐逝波 （打一四字常言）', 'answer': '谜底：顺水人情'}
{'tip': '', 'mystery': '谜面：衣裳褴褛 （打一三字口语）', 'answer': '谜底：装糊涂'}
{'tip': '', 'mystery': '谜面：用刀要小心 （打一常言俗语五字）', 'answer': '谜底：切不可大意'}
{'tip': '', 'mystery': '谜面：诸葛亮的锦囊 （打一歇后语）', 'answer': '谜底：用不完的计'}
{'tip': '', 'mystery': '谜面：一骑红尘妃子笑 （打一常言俗语四字）', 'answer': '谜底：果然如此'}
{'tip': '', 'mystery': '谜面：一时不差 （打一常言俗语三字）', 'answer': '谜底：好点子'}
{'tip': '', 'mystery': '谜面：山雀 （打一俗语三字）', 'answer': '谜底：出头鸟'}
{'tip': '', 'mystery': '谜面：生一个最妥当 （打一常言俗语四字）', 'answer': '谜底：绝对可靠'}
{'tip': '', 'mystery': '谜面：一仆二主 （打一俗语五字）', 'answer': '谜底：对事不对人'}
{'tip': '', 'mystery': '谜面：一叶飘然烟雨中 （打一台湾俗语）', 'answer': '谜底：驶孤帆'}
{'tip': '', 'mystery': '谜面：医院大门 （打一常言俗语四字）', 'answer': '谜底：病从口入'}
{'tip': '', 'mystery': '谜面：揖让成风 （打一俗语三字）', 'answer': '谜底：不争气'}
{'tip': '', 'mystery': '谜面：老母猪追兔子 （打一歇后语）', 'answer': '谜底：上气不接下气'}
{'tip': '', 'mystery': '谜面：月光普照 （打五字俗语）', 'answer': '谜底：大白于天下'}
{'tip': '', 'mystery': '谜面：谈笑有鸿儒 （打四字口语）', 'answer': '谜底：庸俗无聊'}
{'tip': '小贴士：卑鄙（背壁）无耻（无齿）下流。', 'mystery': '谜面：老太太背靠墙头喝稀饭 （打一俗语）', 'answer': '谜底：卑鄙无耻下流'}
{'tip': '', 'mystery': '谜面：依 （打一俗语四字）', 'answer': '谜底：人要衣装'}
{'tip': '', 'mystery': '谜面：依依顿足频回首 （打一三字口语）', 'answer': '谜底：别紧张'}
{'tip': '', 'mystery': '谜面：狗掀门廉子 （打一俗语）', 'answer': '谜底：全仗一张嘴'}
{'tip': '', 'mystery': '谜面：遗言 （打一常言俗语三字）', 'answer': '谜底：古人云'}
{'tip': '', 'mystery': '谜面：邮件接近超重 （打一常言俗语四字）', 'answer': '谜底：充满信心'}
{'tip': '', 'mystery': '谜面：一夜头尽白 （打一常言俗语四字）', 'answer': '谜底：发生变化'}
{'tip': '', 'mystery': '谜面：一月春风浩荡 （打一常言俗语四字）', 'answer': '谜底：弘扬正气'}
{'tip': '', 'mystery': '谜面：已竭子房智 （打一俗语三字）', 'answer': '谜底：无良心'}
{'tip': '', 'mystery': '谜面：仪器 （打一常言俗语）', 'answer': '谜底：爱面子'}
{'tip': '', 'mystery': '谜面：以农为主 （打一俗语四字）', 'answer': '谜底：种田皇帝'}
{'tip': '', 'mystery': '谜面：有奖储蓄 （打一常言俗语四字）', 'answer': '谜底：利在其中'}
{'tip': '', 'mystery': '谜面：倚门望子 （打一俗语三字）', 'answer': '谜底：等会儿'}
{'tip': '', 'mystery': '谜面：意欲投效杨令公 （打一常言俗语四字）', 'answer': '谜底：有事业心'}
{'tip': '', 'mystery': '谜面：映日荷花别样红 （打二文明用语）', 'answer': '谜底：借光，添彩'}
{'tip': '', 'mystery': '谜面：佚 （打一常言俗语四字）', 'answer': '谜底：个人得失'}
{'tip': '', 'mystery': '谜面：引经据典 （打一常言俗语三字）', 'answer': '谜底：说明说'}
{'tip': '', 'mystery': '谜面：有所取弃 （打二常言俗语）', 'answer': '谜底：舍得，舍不得'}
{'tip': '', 'mystery': '谜面：义 （打一常言俗语四字）', 'answer': '谜底：一点误会'}
{'tip': '', 'mystery': '谜面：异端 （打一常言俗语三字）', 'answer': '谜底：不对头'}
{'tip': '', 'mystery': '谜面：优秀木偶剧 （打一常言俗语四字）', 'answer': '谜底：拿手好戏'}
{'tip': '', 'mystery': '谜面：乙 （打一俗语五字）', 'answer': '谜底：有点飘飘然'}
{'tip': '', 'mystery': '谜面：渔 （打一俗语五字）', 'answer': '谜底：水清鱼自现'}
{'tip': '', 'mystery': '谜面：隐者自怡悦 （打一六字俗语）', 'answer': '谜底：眼不见心不烦'}
{'tip': '', 'mystery': '谜面：婴 （打一常言俗语五字）', 'answer': '谜底：要负责到底'}
{'tip': '', 'mystery': '谜面：友谊地久天长 （打一常言俗语四字）', 'answer': '谜底：好不容易'}
{'tip': '', 'mystery': '谜面：犹作布衣看 （打一三字俗语）', 'answer': '谜底：不识相'}
{'tip': '', 'mystery': '谜面：与虎谋皮 （打一常言俗语四字）', 'answer': '谜底：给个面子'}
{'tip': '', 'mystery': '谜面：疑点 （打一五字口语）', 'answer': '谜底：不知怎么着'}
{'tip': '', 'mystery': '谜面：优化组合，任人唯贤。 （打一四字口语）', 'answer': '谜底：见好就收'}
{'tip': '', 'mystery': '谜面：友谊第一 （打一俗语三字）', 'answer': '谜底：关系户'}
{'tip': '', 'mystery': '谜面：引得群蝶戏 （打一俗语三字）', 'answer': '谜底：耍花招'}
{'tip': '', 'mystery': '谜面：优良者登台 （打一俗语五字）', 'answer': '谜底：没有好下场'}
{'tip': '', 'mystery': '谜面：有空何妨喝几杯 （打一常言俗语四字）', 'answer': '谜底：没事可干'}
{'tip': '', 'mystery': '谜面：二堂放子明身世 （中药名二）', 'answer': '谜底：沉香，知母'}
{'tip': '', 'mystery': '谜面：本 （中药名二）', 'answer': '谜底：一舍，木耳'}
{'tip': '', 'mystery': '谜面：颠道士 （中药名）', 'answer': '谜底：射干'}
{'tip': '', 'mystery': '谜面：因烧其券，民称万岁。 （打一五字口语）', 'answer': '谜底：不讨人欢喜'}
{'tip': '', 'mystery': '谜面：阴间多云 （打一常言俗语五字）', 'answer': '谜底：鬼门道不少'}
{'tip': '', 'mystery': '谜面：月亮照着你，月亮照着我。 （打一常言俗语三字）', 'answer': '谜底：两面光'}
{'tip': '', 'mystery': '谜面：邮路畅通 （打一常言俗语三字）', 'answer': '谜底：信得过'}
{'tip': '', 'mystery': '谜面：元旦钟声 （打三字常言俗语）', 'answer': '谜底：新起点'}
{'tip': '', 'mystery': '谜面：有智不在年高 （打一常言俗语三字）', 'answer': '谜底：小聪明'}
{'tip': '', 'mystery': '谜面：有 （打一常言俗语四字）', 'answer': '谜底：不够朋友'}
{'tip': '', 'mystery': '谜面：有话当面说 （打一常言俗语三字）', 'answer': '谜底：明白人'}
{'tip': '', 'mystery': '谜面：游览 （打一俗语三字）', 'answer': '谜底：走着瞧'}
{'tip': '', 'mystery': '谜面：有泪莫轻弹 （打二字俗语）', 'answer': '谜底：落忍'}
{'tip': '', 'mystery': '谜面：有意变音 （打一俗语三字）', 'answer': '谜底：不放心'}
{'tip': '', 'mystery': '谜面：有声无影 （打一俗语五字）', 'answer': '谜底：白露身不露'}
{'tip': '', 'mystery': '谜面：有问必答 （打一常言俗语五字）', 'answer': '谜底：不说不知道'}
{'tip': '', 'mystery': '谜面：有勇无谋 （打一五字常言）', 'answer': '谜底：会打小算盘'}
{'tip': '', 'mystery': '谜面：异乡分娩 （打一俗语五字）', 'answer': '谜底：人生地不熟'}
{'tip': '', 'mystery': '谜面：隐语 （打一俗语三字）', 'answer': '谜底：不明白'}
{'tip': '', 'mystery': '谜面：拥抱 （打一常言俗语四字）', 'answer': '谜底：相互体贴'}
{'tip': '', 'mystery': '谜面：优质可可 （打一常言俗语三字）', 'answer': '谜底：行行好'}
{'tip': '', 'mystery': '谜面：有事弟子服其劳 （打一俗语三字）', 'answer': '谜底：小动作'}
{'tip': '', 'mystery': '谜面：月黑杀人夜 （打一常言俗语四字）', 'answer': '谜底：不明利害'}
{'tip': '', 'mystery': '谜面：幼儿无恙风波息 （打一常言俗语）', 'answer': '谜底：小康水平'}
{'tip': '', 'mystery': '谜面：月下漫步十八盘 （打一十字常言）', 'answer': '谜底：前途是光明的，道路是曲折的'}
{'tip': '', 'mystery': '谜面：灾临人离散，灾消人重逢。 （打一俗语八字）', 'answer': '谜底：难者不会，会者不难'}
{'tip': '', 'mystery': '谜面：有时亦惆怅 （打一常言俗语四字）', 'answer': '谜底：非常满意'}
{'tip': '', 'mystery': '谜面：曰 （打一俗语三字）', 'answer': '谜底：少白头'}
{'tip': '', 'mystery': '谜面：月到中秋 （打一俗语五字）', 'answer': '谜底：行行出状元'}
{'tip': '', 'mystery': '谜面：渔阳鼙鼓动地来 （打一常言俗语四字）', 'answer': '谜底：险象环生'}
{'tip': '', 'mystery': '谜面：圄 （打一常言俗语）', 'answer': '谜底：包在我身上'}
{'tip': '', 'mystery': '谜面：岳云 （打一俗语三字）', 'answer': '谜底：侃大山'}
{'tip': '', 'mystery': '谜面：有卒孤身带火窜，引得满营焰冲天。 （打一俗语十字）', 'answer': '谜底：兵熊熊一个，将熊熊一窝'}
{'tip': '', 'mystery': '谜面：又见雨中双燕舞 （打一常言俗语四字）', 'answer': '谜底：两者兼顾'}
{'tip': '', 'mystery': '谜面：有女初嫁人 （打一常言俗语三字）', 'answer': '谜底：正合适'}
{'tip': '', 'mystery': '谜面：语文九十九分 （打一常言俗语五字）', 'answer': '谜底：谈不到一块'}
{'tip': '', 'mystery': '谜面：孕妇注意 （打一常言俗语四字）', 'answer': '谜底：小心为怀'}
{'tip': '', 'mystery': '谜面：欲罢欲忘还复忆 （打一常言俗语四字）', 'answer': '谜底：意思意思'}
{'tip': '', 'mystery': '谜面：再烧红烛看新娘 （打一常言俗语六字）', 'answer': '谜底：重点照顾对象'}
{'tip': '', 'mystery': '谜面：欠五元，只肯还两元。 （打三字俗语）', 'answer': '谜底：下三滥'}
{'tip': '', 'mystery': '谜面：和尚头上的虱子 （打三字俗语）', 'answer': '谜底：明摆着'}
{'tip': '', 'mystery': '谜面：又出差了 （打一常言俗语四字）', 'answer': '谜底：错上加错'}
{'tip': '', 'mystery': '谜面：云霞出海曙 （打一常言俗语四字）', 'answer': '谜底：天才发明'}
{'tip': '', 'mystery': '谜面：在家，正睡呢 （打一常言俗语三字）', 'answer': '谜底：没出息'}
{'tip': '', 'mystery': '谜面：元 （打一俗语四字）', 'answer': '谜底：有两下子'}
{'tip': '', 'mystery': '谜面：早婚晚婚 （打一俗语七字）', 'answer': '谜底：少年夫妻老来伴'}
{'tip': '', 'mystery': '谜面：冤狱 （打一常言俗语三字）', 'answer': '谜底：没过关'}
{'tip': '', 'mystery': '谜面：乌龟下楼梯 （打一俗语）', 'answer': '谜底：连滚带爬'}
{'tip': '', 'mystery': '谜面：猫不吃鱼 （打一俗语）', 'answer': '谜底：假斯文'}
{'tip': '', 'mystery': '谜面：在所不辞 （打一俗语三字）', 'answer': '谜底：外行话'}
{'tip': '', 'mystery': '谜面：早闻蹄声路却迷 （打常言俗语二）', 'answer': '谜底：天晓得，不知道'}
{'tip': '', 'mystery': '谜面：茁 （打一常言俗语五字）', 'answer': '谜底：花岗岩脑袋'}
{'tip': '', 'mystery': '谜面：又见橙黄桔绿时 （打一常言俗语四字）', 'answer': '谜底：重视现实'}
{'tip': '', 'mystery': '谜面：余兴未尽 （打一常言俗语四字）', 'answer': '谜底：不够意思'}
{'tip': '', 'mystery': '谜面：雨停即将摆谜擂 （打一常言俗语六字）', 'answer': '谜底：落后就要挨打'}
{'tip': '', 'mystery': '谜面：支流 （打一俗语三字）', 'answer': '谜底：不正派'}
{'tip': '', 'mystery': '谜面：自 （打二常言俗语三字）', 'answer': '谜底：不放心，没出息'}
{'tip': '', 'mystery': '谜面：与贼同归于尽 （打一俗语五字）', 'answer': '谜底：舍命陪君子'}
{'tip': '', 'mystery': '谜面：欲渡无舟楫 （打一常言俗语三字）', 'answer': '谜底：过不去'}
{'tip': '', 'mystery': '谜面：仗义执言 （打一三字常言）', 'answer': '谜底：不公道'}
{'tip': '', 'mystery': '谜面：幼童引路皇储来 （打一俗语六字）', 'answer': '谜底：先小人，后君子'}
{'tip': '', 'mystery': '谜面：元旦放假，次日上班。 （打一俗语六字）', 'answer': '谜底：一不做二不休'}
{'tip': '', 'mystery': '谜面：斩王双 （打一常言俗语六字）', 'answer': '谜底：这下子全完了'}
{'tip': '', 'mystery': '谜面：择优录取 （打一常言俗语四字）', 'answer': '谜底：见好就收'}
{'tip': '', 'mystery': '谜面：杂 （打一俗语五字）', 'answer': '谜底：八九不离十'}
{'tip': '', 'mystery': '谜面：抓获一大批在逃犯 （打一常言俗语五字）', 'answer': '谜底：得罪人不少'}
{'tip': '', 'mystery': '谜面：遇事常由儿作主 （打一五字口语）', 'answer': '谜底：老子说了算'}
{'tip': '', 'mystery': '谜面：预审 （打一俗语三字）', 'answer': '谜底：打算盘'}
{'tip': '', 'mystery': '谜面：乍暖还寒易得疾 （打一俗语三字）', 'answer': '谜底：冷热病'}
{'tip': '', 'mystery': '谜面：欲归常恨迟 （打一三字常言）', 'answer': '谜底：反应快'}
{'tip': '', 'mystery': '谜面：原地踏步 （打一常言俗语四字）', 'answer': '谜底：站不住脚'}
{'tip': '', 'mystery': '谜面：越忙越要找书读 （打一常言俗语六字）', 'answer': '谜底：不可等闲视之'}
{'tip': '', 'mystery': '谜面：云彩 （打一常言俗语四字）', 'answer': '谜底：表现出色'}
{'tip': '', 'mystery': '谜面：总角之交 （打一五字常用语）', 'answer': '谜底：不打不相识'}
{'tip': '', 'mystery': '谜面：老母猪鼻子里插大葱 （打一谚语）', 'answer': '谜底：装相'}
{'tip': '', 'mystery': '谜面：猿人头盖骨 （常言俗语四字）', 'answer': '谜底：一古脑儿'}
{'tip': '', 'mystery': '谜面：云且留住 （五字口语）', 'answer': '谜底：说话不在行'}
{'tip': '', 'mystery': '谜面：在天愿作比翼鸟，在地愿为连理枝。 （常言俗语四字）', 'answer': '谜底：上下结合'}
{'tip': '', 'mystery': '谜面：在下有话 （常言俗语三字）', 'answer': '谜底：谈不上'}
{'tip': '', 'mystery': '谜面：战利品封存上缴 （六字口语）', 'answer': '谜底：打得不可开交'}
{'tip': '', 'mystery': '谜面：上无片瓦，下无立锥之地。 （打一俗语）', 'answer': '谜底：舍不得'}
{'tip': '', 'mystery': '谜面：白骨精原形毕露 （打一常言俗语）', 'answer': '谜底：怪现象'}
{'tip': '', 'mystery': '谜面：孕妇服 （常言俗语四字）', 'answer': '谜底：宽大为怀'}
{'tip': '', 'mystery': '谜面：张顺浪里冒出头 （社会现象）', 'answer': '谜底：白条现象'}
{'tip': '', 'mystery': '谜面：只道残年暮景，奈何岁月匆匆。 （俗语六字）', 'answer': '谜底：说时迟，那时快'}
{'tip': '', 'mystery': '谜面：再见！！罗马 （常言俗语三字）', 'answer': '谜底：别在意'}
{'tip': '', 'mystery': '谜面：主裁尽对客队掏牌 （俗语七字）', 'answer': '谜底：东方不亮西方亮'}
{'tip': '', 'mystery': '谜面：自史村大难为用 （常言俗语三字）', 'answer': '谜底：小便宜'}
{'tip': '', 'mystery': '谜面：朱子曰：既昏便息 （俗语六字）', 'answer': '谜底：明人不做暗事'}
{'tip': '', 'mystery': '谜面：指儿相握，步儿轻移，人儿终分离。 （常言俗语五字）', 'answer': '谜底：别动手动脚'}
{'tip': '', 'mystery': '谜面：脱裤子上吊 （打一俗语）', 'answer': '谜底：死不要脸'}
{'tip': '', 'mystery': '谜面：乡音无改鬓毛衰 （打一俗语）', 'answer': '谜底：还是老样子'}
{'tip': '', 'mystery': '谜面：要保护视力 （打三字口语）', 'answer': '谜底：小心眼'}
{'tip': '', 'mystery': '谜面：人面不知何处去 （猜二字口语）', 'answer': '谜底：丢脸'}
{'tip': '', 'mystery': '谜面：垂涎三尺 （打三字俗语）', 'answer': '谜底：顺口溜'}
{'tip': '小贴士：“溜须拍马”是人们用来讽刺讨好上司、献媚取宠的小人的一句常言。解谜的关键在于要将前二字“溜须”分开，以“溜”扣“逃跑”，原为名词的“须（胡须）”要别解为“必须”，再以“拍马”扣“快加鞭”，这样底面扣合就顺理成章了。', 'mystery': '谜面：要想逃跑快加鞭 （四字常言）', 'answer': '谜底：溜须拍马'}
{'tip': '', 'mystery': '谜面：骑着毛鲁看唱本 （打一俗语）', 'answer': '谜底：走着瞧'}
{'tip': '', 'mystery': '谜面：走火 （常言俗语）', 'answer': '谜底：别不乐意'}
{'tip': '', 'mystery': '谜面：争取用户 （常言俗语四字）', 'answer': '谜底：工作到家'}
{'tip': '', 'mystery': '谜面：全家的愿望 （常言俗语四字）', 'answer': '谜底：一门心思'}
{'tip': '', 'mystery': '谜面：走穴 （俗语三字）', 'answer': '谜底：钻空子'}
{'tip': '', 'mystery': '谜面：足不踩蚁 （俗语三字）', 'answer': '谜底：可怜虫'}
{'tip': '', 'mystery': '谜面：再往山上看 （常言俗语四字）', 'answer': '谜底：高度重视'}
{'tip': '', 'mystery': '谜面：总领队 （常言俗语四字）', 'answer': '谜底：排行老大'}
{'tip': '', 'mystery': '谜面：终无可取 （三字俗语）', 'answer': '谜底：了不得'}
{'tip': '', 'mystery': '谜面：中有一人字太真 （三字常言俗语）', 'answer': '谜底：大循环'}
{'tip': '', 'mystery': '谜面：云间吟琼箫 （常言俗语三字）', 'answer': '谜底：唱高调'}
{'tip': '', 'mystery': '谜面：在家休养 （常言俗语三字）', 'answer': '谜底：没出息'}
{'tip': '', 'mystery': '谜面：载不动许多愁 （常言俗语四字）', 'answer': '谜底：忧伤过重'}
{'tip': '', 'mystery': '谜面：赞不绝口 （常言俗语三字）', 'answer': '谜底：语言美'}
{'tip': '', 'mystery': '谜面：晕船睡不着 （常言俗语四字）', 'answer': '谜底：经济困难'}
{'tip': '', 'mystery': '谜面：与敌为伍 （俗语五字）', 'answer': '谜底：同行是冤家'}
{'tip': '', 'mystery': '谜面：暂泊岸边待夜航 （常言俗语三字）', 'answer': '谜底：靠不住'}
{'tip': '', 'mystery': '谜面：智 （俗语三字）', 'answer': '谜底：天晓得'}
{'tip': '', 'mystery': '谜面：再给妈妈一个吻 （俗语四字）', 'answer': '谜底：亲上加亲'}
{'tip': '', 'mystery': '谜面：憎人富贵厌人贫 （常言俗语四字）', 'answer': '谜底：两头受气'}
{'tip': '', 'mystery': '谜面：在掌声中落幕 （俗语四字）', 'answer': '谜底：见好就收'}
{'tip': '', 'mystery': '谜面：早也盼晚也盼 （常言俗语四字）', 'answer': '谜底：不同时期'}
{'tip': '', 'mystery': '谜面：瞻前顾后 （俗语三字）', 'answer': '谜底：不中看'}
{'tip': '', 'mystery': '谜面：竹叶梅花相间开 （常言俗语四字）', 'answer': '谜底：隔三差五'}
{'tip': '', 'mystery': '谜面：岳飞抗金 （常言俗语四字）', 'answer': '谜底：不要胡来'}
{'tip': '', 'mystery': '谜面：择偶以权为重 （常言俗语四字）', 'answer': '谜底：相对优势'}
{'tip': '', 'mystery': '谜面：早归晚出 （俗语六字）', 'answer': '谜底：明里来，暗里去'}
{'tip': '', 'mystery': '谜面：正月 （常言俗语四字）', 'answer': '谜底：肯定一切'}
{'tip': '', 'mystery': '谜面：自是君王不动心 （常言俗语四字）', 'answer': '谜底：主意已定'}
{'tip': '', 'mystery': '谜面：只应翻恨有容华 （常言俗语三字）', 'answer': '谜底：气色好'}
{'tip': '', 'mystery': '谜面：遭车祸昏迷不醒 （常言俗语四字）', 'answer': '谜底：难得糊涂'}
{'tip': '', 'mystery': '谜面：失足之处 （俗语三字）', 'answer': '谜底：落脚点'}
{'tip': '', 'mystery': '谜面：张楚 （俗语三字）', 'answer': '谜底：不乐观'}
{'tip': '', 'mystery': '谜面：正过辕门狂飙起 （常言俗语四字）', 'answer': '谜底：经营作风'}
{'tip': '', 'mystery': '谜面：云吞 （常言俗语六字）', 'answer': '谜底：有话往肚里咽'}
{'tip': '', 'mystery': '谜面：众妇共乳，不问孰为己子。 （五字俗语）', 'answer': '谜底：有奶就是娘'}
{'tip': '', 'mystery': '谜面：掌灯细看小娇儿 （常言俗语四字）', 'answer': '谜底：照顾面子'}
{'tip': '', 'mystery': '谜面：元首逝世 （常言俗语三字）', 'answer': '谜底：死对头'}
{'tip': '', 'mystery': '谜面：郑庄公掘地见母 （常言俗语四字）', 'answer': '谜底：深有体会'}
{'tip': '小贴士：绊脚石是生活中一个高频词语，比喻对前进有阻碍作用的事物。', 'mystery': '谜面：跖 （常言俗语三字）', 'answer': '谜底：绊脚石'}
{'tip': '', 'mystery': '谜面：约掌谋破曹 （俗语五字）', 'answer': '谜底：手中心拼火'}
{'tip': '', 'mystery': '谜面：知事少时烦恼少 （五字俗语）', 'answer': '谜底：无官一身轻'}
{'tip': '', 'mystery': '谜面：章节虚构 （俗语三字）', 'answer': '谜底：假斯文'}
{'tip': '', 'mystery': '谜面：早产 （常言俗语四字）', 'answer': '谜底：一朝分娩'}
{'tip': '', 'mystery': '谜面：中肯 （俗语五字）', 'answer': '谜底：高低不答应'}
{'tip': '小贴士：猪八戒以钉耙为武器，常用回身倒打一耙的绝技战胜对手。自己做错了，不仅拒绝别人的指摘，反而指责对方。', 'mystery': '谜面：猪八戒的反手招 （常言俗语四字）', 'answer': '谜底：倒打一耙'}
{'tip': '', 'mystery': '谜面：早熟 （俗语三字）', 'answer': '谜底：老相识'}
