{'tip': '小贴士：“原”字的中间“白”与“一”组合，可成“百”字。“集中”意扣“合”。', 'mystery': '谜面：一到中原就集中 （打二字中药）', 'answer': '谜底：百合'}
{'tip': '', 'mystery': '谜面：生在水中，就怕水冲，一到水里，无影无踪 （打一物）', 'answer': '谜底：盐'}
{'tip': '', 'mystery': '谜面：忽闻楚歌，一败涂地 （汤剂名）', 'answer': '谜底：鸡鸣散'}
{'tip': '', 'mystery': '谜面：玄德吾弟也 （药名）', 'answer': '谜底：昆布'}
{'tip': '', 'mystery': '谜面：民间传说 （中药）', 'answer': '谜底：人中白'}
{'tip': '', 'mystery': '谜面：明明齐国神仙种，仿佛眉山伯仲间 （药名）', 'answer': '谜底：大小蓟'}
{'tip': '', 'mystery': '谜面：舒爽哪觉津湿透 （中成药）', 'answer': '谜底：快安感冒液'}
{'tip': '', 'mystery': '谜面：千古是非心 （中药）', 'answer': '谜底：远志'}
{'tip': '', 'mystery': '谜面：飞泉直自天际来 （中药二）', 'answer': '谜底：泽泻，凌霄'}
{'tip': '', 'mystery': '谜面：滚滚长江东逝水 （中药二）', 'answer': '谜底：川连，泽泻'}
{'tip': '', 'mystery': '谜面：去家千年今始归 （西药）', 'answer': '谜底：非那昔丁'}
{'tip': '', 'mystery': '谜面：年少万兜鍪 （中药名二）', 'answer': '谜底：童便，将军'}
{'tip': '', 'mystery': '谜面：一个这壁，一个那壁 （中药名带量）', 'answer': '谜底：使君子两分'}
{'tip': '', 'mystery': '谜面：至今犹说魏蜀吴 （中药名带量）', 'answer': '谜底：白前三分'}
{'tip': '', 'mystery': '谜面：祥和之春，改革之春 （中药）', 'answer': '谜底：桔梗'}
{'tip': '', 'mystery': '谜面：凯旋在子夜 （中药带量）', 'answer': '谜底：零点一克当归'}
{'tip': '', 'mystery': '谜面：六国纵约 （药名）', 'answer': '谜底：苏合'}
{'tip': '', 'mystery': '谜面：以羊易之 （中药二）', 'answer': '谜底：独活，牵牛'}
{'tip': '', 'mystery': '谜面：横扫千军如卷席 （西药带量）', 'answer': '谜底：快克一片'}
{'tip': '', 'mystery': '谜面：身怀六甲 （中药二）', 'answer': '谜底：附子，大腹皮'}
{'tip': '', 'mystery': '谜面：正是湘妃泪尽时 （中药名二）', 'answer': '谜底：竹沥，血竭'}
{'tip': '', 'mystery': '谜面：一半秋山带夕阳 （中药名冠量）', 'answer': '谜底：五分银朱'}
{'tip': '', 'mystery': '谜面：溥仪前四十载，义无可取 （中药）', 'answer': '谜底：薄荷'}
{'tip': '', 'mystery': '谜面：中流以北即天涯 （中药带量）', 'answer': '谜底：川断二分'}
{'tip': '', 'mystery': '谜面：故乡 （中草药名）', 'answer': '谜底：熟地'}
{'tip': '', 'mystery': '谜面：好似一双手，十个手指头，看看光是皮，摸摸没骨头 （中草药名）', 'answer': '谜底：手套'}
{'tip': '', 'mystery': '谜面：红尘 （中药）', 'answer': '谜底：丹砂'}
{'tip': '', 'mystery': '谜面：佳丽赛 （农药）', 'answer': '谜底：比艳'}
{'tip': '', 'mystery': '谜面：金田遍地 （中药）', 'answer': '谜底：地黄'}
{'tip': '', 'mystery': '谜面：可喜的结果 （农药）', 'answer': '谜底：乐果'}
{'tip': '', 'mystery': '谜面：落户山东二十载 （中药一）', 'answer': '谜底：芦根'}
{'tip': '', 'mystery': '谜面：灭虎二只 （农药一）', 'answer': '谜底：杀虫双'}
{'tip': '', 'mystery': '谜面：难以称呼 （中药）', 'answer': '谜底：无名子'}
{'tip': '', 'mystery': '谜面：女儿 （中药一）', 'answer': '谜底：千金子'}
{'tip': '', 'mystery': '谜面：听说是姓任，人方二十八 （中药名）', 'answer': '谜底：杏仁'}
{'tip': '', 'mystery': '谜面：吴刚捧出桂花酒 （中药二）', 'answer': '谜底：仙人掌，神曲'}
{'tip': '', 'mystery': '谜面：改革后日胜一日 （中药名）', 'answer': '谜底：胆星'}
{'tip': '', 'mystery': '谜面：六擒孟获心未服 （中药冠量）', 'answer': '谜底：七克当归'}
{'tip': '', 'mystery': '谜面：六王毕，四海一 （中药带量）', 'answer': '谜底：七分当归'}
{'tip': '', 'mystery': '谜面：那江水中拼搏的将士，正是我中华民族的脊梁 （中药名二）', 'answer': '谜底：川军，龙骨'}
{'tip': '', 'mystery': '谜面：生自青梗峰下 （中药名）', 'answer': '谜底：云母石'}
{'tip': '', 'mystery': '谜面：不求甚解 （中药名）', 'answer': '谜底：知了皮'}
{'tip': '', 'mystery': '谜面：琼花碎玉落山涧 （中药方剂）', 'answer': '谜底：泻白散'}
{'tip': '', 'mystery': '谜面：商人重利轻别离 （中药二带量）', 'answer': '谜底：合欢一钱，甘遂二分'}
{'tip': '', 'mystery': '谜面：孙悟空自言身世 （中药名）', 'answer': '谜底：云母石'}
{'tip': '', 'mystery': '谜面：小人无用 （中药名）', 'answer': '谜底：使君子'}
{'tip': '', 'mystery': '谜面：小向导 （中药名二）', 'answer': '谜底：童便，熟地'}
{'tip': '', 'mystery': '谜面：小小英雄 （中药名）', 'answer': '谜底：苏木'}
{'tip': '', 'mystery': '谜面：衣带渐宽终不悔 （中药名）', 'answer': '谜底：消胖美'}
{'tip': '', 'mystery': '谜面：有了托儿所，妈妈解了愁 （中药名二）', 'answer': '谜底：附子，忘忧'}
{'tip': '', 'mystery': '谜面：有喜有喜 （中药名二）', 'answer': '谜底：附子，忘忧'}
{'tip': '', 'mystery': '谜面：十一时 （中药名）', 'answer': '谜底：五倍子'}
{'tip': '', 'mystery': '谜面：睡莲初醒 （中药名）', 'answer': '谜底：苏梗'}
{'tip': '', 'mystery': '谜面：下笔龙蛇舞 （中药名）', 'answer': '谜底：通草'}
{'tip': '', 'mystery': '谜面：下井投石 （中药名）', 'answer': '谜底：落得打'}
{'tip': '', 'mystery': '谜面：九华帐里梦魂惊 （西药名）', 'answer': '谜底：美解眠'}
{'tip': '', 'mystery': '谜面：举旗成对·放踵格 （西药名）', 'answer': '谜底：鹭鸶'}
{'tip': '', 'mystery': '谜面：老虎也有打盹时 （西药名）', 'answer': '谜底：息尔风'}
{'tip': '', 'mystery': '谜面：老鹰抓小鸡 （西药名）', 'answer': '谜底：飞腾扑'}
{'tip': '', 'mystery': '谜面：埋没着聪明 （西药名）', 'answer': '谜底：息斯敏'}
{'tip': '', 'mystery': '谜面：没有调查就没有发言权·卷帘格 （西药名）', 'answer': '谜底：白可明'}
{'tip': '', 'mystery': '谜面：梦入神机 （西药名）', 'answer': '谜底：眠而通'}
{'tip': '', 'mystery': '谜面：女排几连冠 （西药名）', 'answer': '谜底：安宁'}
{'tip': '', 'mystery': '谜面：猜谜佐酒脸发红 （中药二）', 'answer': '谜底：射干，丹皮'}
{'tip': '', 'mystery': '谜面：亥 （中药二）', 'answer': '谜底：童便，附子'}
{'tip': '', 'mystery': '谜面：千古奇书今得解 （中药名）', 'answer': '谜底：破故纸'}
{'tip': '', 'mystery': '谜面：青梅竹马 （中药名二）', 'answer': '谜底：童便，合欢'}
{'tip': '', 'mystery': '谜面：质本洁来还洁去·卷帘格 （中药名）', 'answer': '谜底：净当归身'}
{'tip': '', 'mystery': '谜面：白云深处拍电影 （西药名带数量）', 'answer': '谜底：谷维素一片'}
{'tip': '', 'mystery': '谜面：半亩稻谷半亩棉 （西药名带数量）', 'answer': '谜底：黄连素一片'}
{'tip': '', 'mystery': '谜面：产妇用膳·卷帘格 （西药名）', 'answer': '谜底：食母生'}
{'tip': '', 'mystery': '谜面：产后少操劳 （西药名）', 'answer': '谜底：生多息'}
{'tip': '', 'mystery': '谜面：窈窕淑女 （中药名二）', 'answer': '谜底：使君子，一见喜'}
{'tip': '', 'mystery': '谜面：在地愿为连理枝 （西药名）', 'answer': '谜底：安基比林'}
{'tip': '', 'mystery': '谜面：早明白就高兴 （西药名）', 'answer': '谜底：先知乐'}
{'tip': '', 'mystery': '谜面：早起精神爽 （西药名二）', 'answer': '谜底：苏达明，脑立清'}
{'tip': '', 'mystery': '谜面：战事将息 （西药名）', 'answer': '谜底：安乃近'}
{'tip': '', 'mystery': '谜面：正是这本 （西药名）', 'answer': '谜底：非那根'}
{'tip': '', 'mystery': '谜面：祝君健康 （西药名）', 'answer': '谜底：希尔安'}
{'tip': '', 'mystery': '谜面：飞雪满群山 （西药名带数量）', 'answer': '谜底：谷维素一片'}
{'tip': '', 'mystery': '谜面：后排不行 （西药名）', 'answer': '谜底：前列通'}
{'tip': '', 'mystery': '谜面：回单 （西药名）', 'answer': '谜底：复方十八甲'}
{'tip': '', 'mystery': '谜面：卉 （西药名）', 'answer': '谜底：颠茄'}
{'tip': '', 'mystery': '谜面：获益非浅 （西药名）', 'answer': '谜底：利多尔'}
{'tip': '', 'mystery': '谜面：暗中决策·徐妃格 （西药名）', 'answer': '谜底：嘧啶'}
{'tip': '', 'mystery': '谜面：闭目梦中笑 （药名带量）', 'answer': '谜底：两合眼可欣'}
{'tip': '', 'mystery': '谜面：不说不知道 （西药名）', 'answer': '谜底：白可明'}
{'tip': '', 'mystery': '谜面：多病故人疏 （西药名）', 'answer': '谜底：安乃近'}
{'tip': '', 'mystery': '谜面：儿童猜谜有味道·掉尾格 （西药名）', 'answer': '谜底：小苏打'}
{'tip': '', 'mystery': '谜面：人约黄昏后·徐妃格 （西药名）', 'answer': '谜底：嘧啶'}
{'tip': '', 'mystery': '谜面：有了贤内助·白头格 （西药名）', 'answer': '谜底：肤轻松'}
{'tip': '', 'mystery': '谜面：三春去后桃李尽 （中药名二）', 'answer': '谜底：夏天无，双花'}
{'tip': '', 'mystery': '谜面：三公联名上奏 （中药名连量）', 'answer': '谜底：一两人参'}
{'tip': '', 'mystery': '谜面：三碗不过岗 （中药名）', 'answer': '谜底：防风'}
{'tip': '', 'mystery': '谜面：有奶就是娘 （西药名）', 'answer': '谜底：食母生'}
{'tip': '', 'mystery': '谜面：又岂在朝朝暮暮·蜂腰格 （西药名）', 'answer': '谜底：心脉通'}
{'tip': '', 'mystery': '谜面：愚公移山·折屐格 （西药名）', 'answer': '谜底：开塞露'}
{'tip': '', 'mystery': '谜面：分离又十载，两地起相思 （中药名）', 'answer': '谜底：豆豉'}
{'tip': '', 'mystery': '谜面：夫妻之间互珍重 （中药名）', 'answer': '谜底：男宝，女宝'}
{'tip': '', 'mystery': '谜面：贯 （中药名）', 'answer': '谜底：象贝母'}
{'tip': '', 'mystery': '谜面：汗滴禾下土 （中药名）', 'answer': '谜底：苦地丁'}
{'tip': '', 'mystery': '谜面：静静的顿河 （中药名）', 'answer': '谜底：水安息'}
{'tip': '', 'mystery': '谜面：让红旗插遍大地 （中药名）', 'answer': '谜底：定坤丹'}
{'tip': '', 'mystery': '谜面：人面不知何处去 （中药名）', 'answer': '谜底：二益丹'}
{'tip': '', 'mystery': '谜面：调查人 （中药名）', 'answer': '谜底：杏仁'}
{'tip': '', 'mystery': '谜面：冬天里的春天 （中药名）', 'answer': '谜底：四季青'}
{'tip': '', 'mystery': '谜面：口说表面一套，成果却是太少 （中药名三）', 'answer': '谜底：陈皮，芡实，省头草'}
{'tip': '', 'mystery': '谜面：谜语·徐妃格 （中药名）', 'answer': '谜底：琥珀'}
{'tip': '', 'mystery': '谜面：七·卷帘格 （中药名）', 'answer': '谜底：六一散'}
{'tip': '', 'mystery': '谜面：此山禁采禁伐·燕尾格 （中药名）', 'answer': '谜底：安石榴'}
{'tip': '', 'mystery': '谜面：寸心言不尽 （中药名二）', 'answer': '谜底：白及，远志'}
{'tip': '', 'mystery': '谜面：大江载流 （中药名）', 'answer': '谜底：川断'}
{'tip': '', 'mystery': '谜面：方法论 （中药名）', 'answer': '谜底：白术'}
{'tip': '', 'mystery': '谜面：信可乐也 （中药名三）', 'answer': '谜底：人参，白前，合欢'}
{'tip': '', 'mystery': '谜面：遥怜故园菊 （中药名二）', 'answer': '谜底：怀生地，黄花'}
{'tip': '', 'mystery': '谜面：一对夫妻一个孩 （中药名）', 'answer': '谜底：人参'}
{'tip': '', 'mystery': '谜面：输了就不要回来 （中药名带量）', 'answer': '谜底：一克当归'}
{'tip': '', 'mystery': '谜面：死后留芳 （中药名）', 'answer': '谜底：安息香'}
{'tip': '', 'mystery': '谜面：四季如春 （中药名）', 'answer': '谜底：冬青'}
{'tip': '', 'mystery': '谜面：岁首约会在花前 （中药名）', 'answer': '谜底：山药'}
{'tip': '', 'mystery': '谜面：闲出门去带葫芦 （中药名）', 'answer': '谜底：木瓜'}
{'tip': '', 'mystery': '谜面：小辣椒 （中药名）', 'answer': '谜底：细辛'}
{'tip': '', 'mystery': '谜面：一去紫台连朔漠 （中药名二）', 'answer': '谜底：前胡，王不留行'}
{'tip': '', 'mystery': '谜面：百川东流去 （中药名二）', 'answer': '谜底：当归，大海'}
{'tip': '', 'mystery': '谜面：不孕第二胎 （中药名二）', 'answer': '谜底：杜仲，附子'}
{'tip': '', 'mystery': '谜面：蚕 （中药名）', 'answer': '谜底：桑寄生'}
{'tip': '', 'mystery': '谜面：春风又绿江南岸 （中药名二）', 'answer': '谜底：草木通，苏叶'}
{'tip': '', 'mystery': '谜面：三十除以五 （中药名）', 'answer': '谜底：商陆'}
{'tip': '', 'mystery': '谜面：三振出局·卷帘格 （中药名）', 'answer': '谜底：落得打'}
{'tip': '', 'mystery': '谜面：山道弯弯故乡路 （中成药名二）', 'answer': '谜底：脉通，生地'}
{'tip': '', 'mystery': '谜面：山谷幽灵 （中药名）', 'answer': '谜底：黄精'}
{'tip': '', 'mystery': '谜面：山山唯落晖 （中药名）', 'answer': '谜底：脉通，一片丹'}
{'tip': '', 'mystery': '谜面：生男生女都高兴 （中药名二）', 'answer': '谜底：千金子，合欢'}
{'tip': '', 'mystery': '谜面：失道寡助·徐妃格 （中药名）', 'answer': '谜底：硼砂'}
{'tip': '', 'mystery': '谜面：诗兴大发·上楼格 （中药名）', 'answer': '谜底：感冒灵'}
{'tip': '', 'mystery': '谜面：十分老实 （中药名二）', 'answer': '谜底：三七，厚朴'}
{'tip': '', 'mystery': '谜面：体质·卷帘格 （中药名）', 'answer': '谜底：当归身'}
{'tip': '', 'mystery': '谜面：土地公·转珠格 （中药名）', 'answer': '谜底：守田'}
{'tip': '', 'mystery': '谜面：外孙 （中药名）', 'answer': '谜底：千金子'}
{'tip': '', 'mystery': '谜面：万里无云 （中药名）', 'answer': '谜底：空青'}
{'tip': '', 'mystery': '谜面：万里无云天色朗 （中药名）', 'answer': '谜底：空青'}
{'tip': '', 'mystery': '谜面：万山红遍，尽林尽染 （中药名二）', 'answer': '谜底：木通，广丹'}
{'tip': '', 'mystery': '谜面：万事如意 （中药名）', 'answer': '谜底：百合'}
{'tip': '', 'mystery': '谜面：王 （中药名）', 'answer': '谜底：全须人参'}
{'tip': '', 'mystery': '谜面：望胜利凯旋 （中药名带量）', 'answer': '谜底：十五克当归'}
{'tip': '', 'mystery': '谜面：芭蕉垂泪悼长眠 （中药名二）', 'answer': '谜底：叶下珠，水安息'}
{'tip': '', 'mystery': '谜面：臣以曲谏为上 （中药名）', 'answer': '谜底：别直参'}
{'tip': '', 'mystery': '谜面：从小就应说真话 （中药名二）', 'answer': '谜底：童便，云实'}
{'tip': '', 'mystery': '谜面：粪土当年万户侯 （中药名）', 'answer': '谜底：白丁香'}
{'tip': '', 'mystery': '谜面：风言风语·徐妃格 （中药名）', 'answer': '谜底：琥珀'}
{'tip': '', 'mystery': '谜面：孩儿拜见父王 （中药名）', 'answer': '谜底：太子参'}
{'tip': '', 'mystery': '谜面：黑旋风 （中药名二）', 'answer': '谜底：玄参，羊角'}
{'tip': '', 'mystery': '谜面：寄希望于鸡年 （中药名）', 'answer': '谜底：猴子尾巴'}
{'tip': '', 'mystery': '谜面：开凿隧道第一功 （中药名）', 'answer': '谜底：穿山甲'}
{'tip': '', 'mystery': '谜面：老大意转拙 （中药名）', 'answer': '谜底：稚儿灵'}
{'tip': '', 'mystery': '谜面：木兰归里 （中药名）', 'answer': '谜底：旋复花'}
{'tip': '', 'mystery': '谜面：日边红杏倚云栽 （中药名二）', 'answer': '谜底：凌霄花，生地'}
{'tip': '', 'mystery': '谜面：又念高堂苦操劳 （中药名二）', 'answer': '谜底：知母，细辛'}
{'tip': '', 'mystery': '谜面：鸳鸯不独宿 （中药名）', 'answer': '谜底：合欢'}
{'tip': '', 'mystery': '谜面：昭君出塞 （中药名）', 'answer': '谜底：王不留行'}
{'tip': '', 'mystery': '谜面：支出一览表 （中药名）', 'answer': '谜底：金银花露'}
{'tip': '', 'mystery': '谜面：仔 （中药名二）', 'answer': '谜底：人参，附子'}
